p1x	p1y	p2x	p2y	p3x	p3y	v1x	v1y	v2x	v2y	v3x	v3y	Energy	Ang_mom	time
1.0	1.0	-2.0	1.0	0.0	0.0	0.0	5.0	0	0	0.0
1.0000000055555556	1.0	-1.9994374440944358	1.05	-0.0562438544453068	-5.0	1.1180555565898365e-05	-5.0	0	0	0.01
0.9994375724714626	0.9499999999089925	-1.9988748007765484	0.9999906227163984	-0.16873042874421137	-4.999062464080292	-0.11247782354703528	-5.000000183339704	0	0	0.02
0.9977502736468075	0.9000093751771401	-1.9994366253237468	0.9499812348011081	-0.28125693590246703	-4.9971864946092595	-0.2249621133539556	-4.998125093693634	0	0	0.03
0.9949377097530449	0.8500375101399568	-2.0011228698797163	0.8999905907311483	-0.3938679100546698	-4.995308940920599	-0.33753079882388587	-4.996248245113869	0	0	0.04
0.9909990361202338	0.8000844206396188	-2.0039343776063197	0.8500187080829352	-0.5065635019344595	-4.993429976374332	-0.45018402254445367	-4.994369986968571	0	0	0.05
0.9859334065710966	0.7501501207847023	-2.0078719930889495	0.8000656009388342	-0.6193438706118597	-4.991549598351324	-0.5629219433511399	-4.992490316675547	0	0	0.06
0.9797399733376558	0.7002346247099748	-2.012936562498952	0.7501312834069921	-0.7322091756311244	-4.9896678041915115	-0.6757447205480422	-4.9906092315787465	0	0	0.07
0.972417887056491	0.6503379465768042	-2.019128933598304	0.7002157696220762	-0.8451595770173189	-4.987784591226809	-0.7886525139190751	-4.988726729014106	0	0	0.08
0.9639662967639311	0.6004601005732396	-2.026449955744398	0.6503190737453541	-0.9581952352783115	-4.9858999567810836	-0.9016454837299551	-4.986842806309527	0	0	0.09
0.9543843498912264	0.5506011009140912	-2.034900479894853	0.600441209964774	-1.0713163114067792	-4.984013898170117	-1.014723790730201	-4.9849574607848455	0	0	0.1
0.9436711922597006	0.5007609618410114	-2.0444813586123423	0.5505821924950446	-1.1845229668822224	-4.982126412701573	-1.127887596155143	-4.9830706897517985	0	0	0.11
0.9318259680758821	0.45093969762257596	-2.0551934460694397	0.5007420355777167	-1.2978153636729912	-4.980237497674968	-1.241137061727945	-4.981182490513989	0	0	0.12
0.9188478199266158	0.4011373225543656	-2.0670375980534885	0.4509207534812639	-1.411193664238322	-4.978347150381631	-1.3544723496616333	-4.9792928603668525	0	0	0.13
0.9047358887741542	0.3513538509590477	-2.0800146719714907	0.4011183605011643	-1.5246580315303853	-4.976455368104675	-1.4678936226611419	-4.977401796597621	0	0	0.14
0.8894893139512282	0.3015892971864584	-2.0941255268550143	0.3513348709599821	-1.638208628996344	-4.974562148118958	-1.5814010439253627	-4.975509296485295	0	0	0.15
0.873107233156097	0.2518436756136853	-2.1093710233651235	0.3015702992074502	-1.7518456205804225	-4.972667487691051	-1.6949947771492113	-4.9736153573005994	0	0	0.16
0.8555887824475773	0.20211700064515048	-2.125752023797328	0.2518246596205523	-1.8655691707259878	-4.970771384079202	-1.8086749865257006	-4.971719976305961	0	0	0.17
0.8369330962400525	0.1524092867126933	-2.143269392086554	0.20209796660360596	-1.9793794443776405	-4.968873834533304	-1.9224418367480276	-4.9698231507554596	0	0	0.18
0.8171393072984596	0.10272054827565429	-2.161923993812134	0.1523902345883459	-2.0932766069833173	-4.966974836294857	-2.0362954930116697	-4.967924877894805	0	0	0.19
0.7962065467332564	0.053050799820958984	-2.181716696202822	0.10270147803400748	-2.2072608244964056	-4.965074386596933	-2.1502361210164946	-4.966025154961298	0	0	0.2
0.7741339439953668	0.0034000558632021893	-2.2026483681418223	0.05303171142741051	-2.321332263377869	-4.963172482664142	-2.2642638869688776	-4.9641239791837934	0	0	0.21
0.750920626871105	-0.04623166905526739	-2.2247198801718486	0.0033809492830437146	-2.435491090598382	-4.961269121712594	-2.3783789575838337	-4.962221347782664	0	0	0.22
0.7265657214770782	-0.09584436036426217	-2.2479321045001965	-0.04625079385685075	-2.5497374736404796	-4.959364300949869	-2.4925815000871596	-4.960317257969768	0	0	0.23
0.7010683522550686	-0.14543800346567032	-2.2722859150038417	-0.09586350342219227	-2.6640715805007167	-4.957458017574972	-2.6068716822175886	-4.95841170694841	0	0	0.24
0.6744276419668925	-0.19501258373337008	-2.2977821872345574	-0.14545716481497648	-2.77849357969184	-4.955550268778302	-2.721249672228954	-4.956504691913308	0	0	0.25
0.646642711689239	-0.2445680865131437	-2.324421798424056	-0.1950317634091895	-2.89300364024497	-4.95364105174162	-2.835715638892368	-4.954596210050555	0	0	0.26
0.6177126808084857	-0.294104497122591	-2.352205627489149	-0.24458728455072198	-3.0076019317117946	-4.951730363638003	-2.9502697514984093	-4.952686258537583	0	0	0.27
0.5876366670154934	-0.34362180085104266	-2.381134555036933	-0.29412371355728256	-3.1222886241667775	-4.949818201631812	-3.0649121798593235	-4.950774834543126	0	0	0.28
0.5564137863003783	-0.3931199829594728	-2.4112094633699925	-0.3436410357183111	-3.2370638882093763	-4.947904562878659	-3.1796430943112366	-4.948861935227184	0	0	0.29
0.5240431529472618	-0.44259902868041184	-2.4424312364916285	-0.39313923629489167	-3.351927894966272	-4.945989444525359	-3.294462665716379	-4.946947557740983	0	0	0.3
0.4905238795289986	-0.4920589232178582	-2.4748007601111097	-0.4426183005196647	-3.4668808160936124	-4.944072843709903	-3.409371065465321	-4.945031699226942	0	0	0.31
0.45585507690188193	-0.5414996517471904	-2.508318921648943	-0.4920782135967394	-3.5819228237792653	-4.942154757561418	-3.524368465479222	-4.943114356818634	0	0	0.32
